
id,branch,year,subject,question_text,Qyear,mark_weightage
3893,ENTC,Final Year,Embedded Systems,"What is an embedded system? Give two examples.",2020,6
3894,ENTC,Final Year,Embedded Systems,"Differentiate between a general-purpose computing system and an embedded system.",2020,4
3895,ENTC,Final Year,Embedded Systems,"Explain the architecture of a typical embedded system with a block diagram.",2020,8
3896,ENTC,Final Year,Embedded Systems,"What is a Real-Time Operating System (RTOS)? Explain its key features.",2020,8
3897,ENTC,Final Year,Embedded Systems,"Differentiate between hard, soft, and firm real-time systems.",2020,6
3898,ENTC,Final Year,Embedded Systems,"What is a watchdog timer and why is it used in embedded systems?",2020,6
3899,ENTC,Final Year,Embedded Systems,"Explain the concept of inter-process communication (IPC) in an RTOS.",2020,6
3900,ENTC,Final Year,Embedded Systems,"What are the different communication protocols used in embedded systems (e.g., I2C, SPI)?",2020,8
3901,ENTC,Final Year,Embedded Systems,"Define 'task', 'scheduler', and 'context switching' in an RTOS.",2020,4
3902,ENTC,Final Year,Embedded Systems,"What is an Analog-to-Digital Converter (ADC)?",2020,4
3903,ENTC,Final Year,Embedded Systems,"Explain the concept of a bootloader.",2020,4
3904,ENTC,Final Year,Embedded Systems,"What is cross-compilation?",2020,4
3905,ENTC,Final Year,Embedded Systems,"What is the role of an emulator in embedded system development?",2020,4
3906,ENTC,Final Year,Embedded Systems,"Differentiate between RAM and ROM.",2020,4
3907,ENTC,Final Year,Satellite Communication,"What is a satellite? Explain the basic components of a satellite communication system.",2020,8
3908,ENTC,Final Year,Satellite Communication,"What are Kepler's three laws of planetary motion? State their relevance to satellite orbits.",2020,8
3909,ENTC,Final Year,Satellite Communication,"Differentiate between geostationary (GEO) and low-earth orbit (LEO) satellites.",2020,6
3910,ENTC,Final Year,Satellite Communication,"What is an earth station? Draw its block diagram.",2020,8
3911,ENTC,Final Year,Satellite Communication,"Explain the concept of uplink and downlink in satellite communication.",2020,4
3912,ENTC,Final Year,Satellite Communication,"What is a satellite transponder?",2020,6
3913,ENTC,Final Year,Satellite Communication,"What are the different frequency bands used for satellite communication?",2020,4
3914,ENTC,Final Year,Satellite Communication,"Explain the concept of multiple access techniques in satellite communication (FDMA, TDMA).",2020,8
3915,ENTC,Final Year,Satellite Communication,"What is a 'satellite footprint'?",2020,4
3916,ENTC,Final Year,Satellite Communication,"What is the role of a telemetry, tracking, and command (TT&C) system?",2020,4
3917,ENTC,Final Year,Satellite Communication,"Explain the concept of link budget calculation.",2020,6
3918,ENTC,Final Year,Satellite Communication,"What are the applications of satellite communication?",2020,4
3919,ENTC,Final Year,Satellite Communication,"Define 'apogee' and 'perigee' of an orbit.",2020,4
3920,ENTC,Final Year,Satellite Communication,"What is GPS (Global Positioning System)?",2020,4
3921,ENTC,FY,Physics,"Explain the concept of wave-particle duality with de Broglie's hypothesis.",2021,6
3922,ENTC,FY,Physics,"What is the Hall effect? Derive an expression for Hall coefficient.",2021,8
3923,ENTC,FY,Physics,"Describe the construction and working of a He-Ne laser.",2021,8
3924,ENTC,FY,Physics,"State and explain Maxwell's four equations in integral form.",2021,8
3925,ENTC,FY,Physics,"What is superconductivity? Differentiate between Type I and Type II superconductors.",2021,6
3926,ENTC,FY,Physics,"What is the difference between interference and diffraction?",2021,4
3927,ENTC,FY,Physics,"Explain the formation of a depletion region in a P-N junction diode.",2021,6
3928,ENTC,FY,Physics,"State the laws of photoelectric emission.",2021,4
3929,ENTC,FY,Physics,"What is an electric field? Give its SI unit.",2021,4
3930,ENTC,FY,Physics,"State Snell's Law of refraction.",2021,4
3931,ENTC,FY,Physics,"Explain the principle of optical fiber communication.",2021,4
3932,ENTC,FY,Physics,"Describe the working of a Bipolar Junction Transistor (BJT).",2021,6
3933,ENTC,FY,Physics,"Derive the formula for the capacitance of a parallel plate capacitor.",2021,8
3934,ENTC,FY,Physics,"Differentiate between n-type and p-type semiconductors.",2021,4
3935,ENTC,FY,Mathematics,"Find the rank of the matrix A = [[1, 2, 1], [1, -2, 3], [1, 6, -1]].",2021,6
3936,ENTC,FY,Mathematics,"Verify Rolle's Theorem for f(x) = x^2 - 4x + 3 in the interval [1, 3].",2021,6
3937,ENTC,FY,Mathematics,"Solve the differential equation (D^2 - 2D + 1)y = x*e^x.",2021,8
3938,ENTC,FY,Mathematics,"Find the Laplace transform of (sin(2t))/t.",2021,6
3939,ENTC,FY,Mathematics,"Evaluate the double integral of (x^2 + y^2) over the region bounded by y=x and y=2.",2021,8
3940,ENTC,FY,Mathematics,"Expand f(x) = x^2 as a Fourier series in the interval (-pi, pi).",2021,8
3941,ENTC,FY,Mathematics,"Check for linear dependence of vectors v1=(1,-1,1), v2=(2,1,1), v3=(3,0,2).",2021,4
3942,ENTC,FY,Mathematics,"Find the eigenvalues and eigenvectors of the matrix [[1, 1], [3, -1]].",2021,8
3943,ENTC,FY,Mathematics,"Test the convergence of the series sum(n/(n^2+1)).",2021,4
3944,ENTC,FY,Mathematics,"If u = sin(x/y), prove that x*(du/dx) + y*(du/dy) = 0.",2021,4
3945,ENTC,FY,Mathematics,"Find the inverse of a 3x3 matrix using the adjoint method.",2021,6
3946,ENTC,FY,Mathematics,"Solve the system of linear equations using Gaussian elimination: x+y+z=6, x-y+z=2, 2x+y-z=1.",2021,6
3947,ENTC,FY,Mathematics,"Define a monotonic sequence.",2021,4
3948,ENTC,FY,Mathematics,"Evaluate the integral of cos^2(x) dx.",2021,4
3949,ENTC,FY,Chemistry,"What is corrosion? Explain the mechanism of wet corrosion.",2021,8
3950,ENTC,FY,Chemistry,"Differentiate between thermoplastic and thermosetting plastics.",2021,6
3951,ENTC,FY,Chemistry,"Describe the zeolite process for water softening.",2021,8
3952,ENTC,FY,Chemistry,"What are polymers? Classify them based on their origin.",2021,6
3953,ENTC,FY,Chemistry,"Explain the concept of a pH scale.",2021,4
3954,ENTC,FY,Chemistry,"Describe the vulcanization of rubber.",2021,4
3955,ENTC,FY,Chemistry,"What is a buffer solution? Explain its mechanism.",2021,4
3956,ENTC,FY,Chemistry,"Explain the construction and working of a lead-acid battery.",2021,8
3957,ENTC,FY,Chemistry,"What are nanomaterials? List their applications in electronics.",2021,6
3958,ENTC,FY,Chemistry,"State Faraday's second law of electrolysis.",2021,4
3959,ENTC,FY,Chemistry,"What are the twelve principles of green chemistry?",2021,4
3960,ENTC,FY,Chemistry,"What is a biodegradable polymer?",2021,4
3961,ENTC,FY,Chemistry,"Describe the structure and properties of diamond.",2021,4
3962,ENTC,FY,Chemistry,"Define 'electrolyte'.",2021,4
3963,ENTC,FY,Mechanics,"State and prove Varignon's theorem.",2021,8
3964,ENTC,FY,Mechanics,"Differentiate between kinetics and kinematics.",2021,4
3965,ENTC,FY,Mechanics,"State Newton's laws of motion.",2021,6
3966,ENTC,FY,Mechanics,"What is a free body diagram?",2021,4
3967,ENTC,FY,Mechanics,"Define momentum and impulse.",2021,4
3968,ENTC,FY,Mechanics,"Explain the principle of conservation of energy.",2021,6
3969,ENTC,FY,Mechanics,"What is friction? Explain the laws of static friction.",2021,4
3970,ENTC,FY,Mechanics,"Define 'moment of a force'.",2021,4
3971,ENTC,FY,Mechanics,"A block of 200N is pushed on a horizontal plane with mu=0.3. Find the force required to move the block.",2021,8
3972,ENTC,FY,Mechanics,"Explain the instantaneous center of rotation.",2021,6
3973,ENTC,FY,Mechanics,"Define the coefficient of restitution.",2021,4
3974,ENTC,FY,Mechanics,"What are the conditions for static equilibrium?",2021,4
3975,ENTC,FY,Mechanics,"State Lami's theorem.",2021,4
3976,ENTC,FY,Mechanics,"A car travels at 20 m/s and brakes to a stop in 4 seconds. Find the braking distance.",2021,8
3977,ENTC,FY,Basic Electrical Engg,"State and explain KCL and KVL.",2021,8
3978,ENTC,FY,Basic Electrical Engg,"What is Ohm's law? State its limitations.",2021,4
3979,ENTC,FY,Basic Electrical Engg,"Derive the expression for three resistors in parallel.",2021,6
3980,ENTC,FY,Basic Electrical Engg,"Explain the working principle of a DC motor.",2021,8
3981,ENTC,FY,Basic Electrical Engg,"What is an ideal transformer?",2021,4
3982,ENTC,FY,Basic Electrical Engg,"Differentiate between an ideal and a practical voltage source.",2021,4
3983,ENTC,FY,Basic Electrical Engg,"Define RMS value and average value of an AC sine wave.",2021,4
3984,ENTC,FY,Basic Electrical Engg,"For v = 150*sin(100*pi*t), find frequency, RMS voltage, and average voltage.",2021,8
3985,ENTC,FY,Basic Electrical Engg,"What are the advantages of a three-phase AC system?",2021,6
3986,ENTC,FY,Basic Electrical Engg,"Explain the power factor of an AC circuit.",2021,4
3987,ENTC,FY,Basic Electrical Engg,"Define capacitance and inductance with their SI units.",2021,4
3988,ENTC,FY,Basic Electrical Engg,"Describe the working of a PMMC instrument.",2021,6
3989,ENTC,FY,Basic Electrical Engg,"What is the superposition theorem?",2021,4
3990,ENTC,FY,Basic Electrical Engg,"What is a star connection in a 3-phase system?",2021,4
3991,ENTC,SY,Analog Electronics,"Draw and explain the working of a full-wave bridge rectifier with capacitor filter.",2021,8
3992,ENTC,SY,Analog Electronics,"Explain the operation of a Zener diode as a voltage regulator.",2021,6
3993,ENTC,SY,Analog Electronics,"What is an Op-Amp? List its ideal characteristics.",2021,4
3994,ENTC,SY,Analog Electronics,"Draw the circuit of an inverting amplifier using an Op-Amp and derive its voltage gain.",2021,8
3995,ENTC,SY,Analog Electronics,"Compare BJT and FET.",2021,4
3996,ENTC,SY,Analog Electronics,"Explain the concept of feedback in amplifiers.",2021,6
3997,ENTC,SY,Analog Electronics,"What is transistor biasing?",2021,4
3998,ENTC,SY,Analog Electronics,"Explain the working of a Class A power amplifier.",2021,8
3999,ENTC,SY,Analog Electronics,"Define CMRR and Slew Rate.",2021,4
4000,ENTC,SY,Analog Electronics,"Explain the working of a bistable multivibrator using an Op-Amp.",2021,8
4001,ENTC,SY,Analog Electronics,"What is a filter? Differentiate between active and passive types.",2021,4
4002,ENTC,SY,Analog Electronics,"Explain the operation of a diode clipper circuit.",2021,4
4003,ENTC,SY,Analog Electronics,"What is the purpose of a capacitor in a power supply filter circuit?",2021,4
4004,ENTC,SY,Analog Electronics,"Draw the common-collector (CC) configuration of a BJT.",2021,4
4005,ENTC,SY,Digital Logic Design,"Convert the hexadecimal number (1A.C)16 into decimal and binary.",2021,6
4006,ENTC,SY,Digital Logic Design,"State and prove De Morgan's theorems.",2021,6
4007,ENTC,SY,Digital Logic Design,"Implement an XOR gate using only NAND gates.",2021,8
4008,ENTC,SY,Digital Logic Design,"Differentiate between combinational and sequential logic circuits.",2021,4
4009,ENTC,SY,Digital Logic Design,"Design a full subtractor circuit.",2021,8
4010,ENTC,SY,Digital Logic Design,"What is a flip-flop? Explain the working of a D flip-flop.",2021,6
4011,ENTC,SY,Digital Logic Design,"Explain the working of an 8-to-1 multiplexer.",2021,8
4012,ENTC,SY,Digital Logic Design,"Simplify a boolean expression using a K-map.",2021,8
4013,ENTC,SY,Digital Logic Design,"Differentiate between a latch and a flip-flop.",2021,4
4014,ENTC,SY,Digital Logic Design,"What is an asynchronous counter? Design a 3-bit asynchronous down-counter.",2021,6
4015,ENTC,SY,Digital Logic Design,"What are self-complementing codes? Give an example.",2021,4
4016,ENTC,SY,Digital Logic Design,"Explain the working of a Parallel-In Serial-Out (PISO) shift register.",2021,4
4017,ENTC,SY,Digital Logic Design,"What is an encoder?",2021,4
4018,ENTC,SY,Digital Logic Design,"Compare Moore and Mealy machines.",2021,4
4019,ENTC,SY,Signals and Systems,"Differentiate between continuous-time and discrete-time signals.",2021,4
4020,ENTC,SY,Signals and Systems,"What are the properties of an LTI system?",2021,6
4021,ENTC,SY,Signals and Systems,"State and prove the convolution theorem for Laplace Transforms.",2021,8
4022,ENTC,SY,Signals and Systems,"Find the Fourier transform of the signal x(t) = e^(-2t)u(t).",2021,6
4023,ENTC,SY,Signals and Systems,"What is a periodic signal? Find the fundamental period of x[n] = cos(0.2*pi*n).",2021,8
4024,ENTC,SY,Signals and Systems,"Explain the concept of ROC for Laplace Transforms.",2021,6
4025,ENTC,SY,Signals and Systems,"Differentiate between energy and power signals.",2021,4
4026,ENTC,SY,Signals and Systems,"What is the Z-transform?",2021,8
4027,ENTC,SY,Signals and Systems,"Define causality and stability.",2021,4
4028,ENTC,SY,Signals and Systems,"State the initial value and final value theorems for Laplace transforms.",2021,4
4029,ENTC,SY,Signals and Systems,"What is aliasing?",2021,4
4030,ENTC,SY,Signals and Systems,"Explain the relationship between Fourier Transform and Z-Transform.",2021,4
4031,ENTC,SY,Signals and Systems,"What is the impulse response?",2021,4
4032,ENTC,SY,Signals and Systems,"Define cross-correlation of signals.",2021,4
4033,ENTC,SY,Network Theory,"State and explain Norton's theorem.",2021,8
4034,ENTC,SY,Network Theory,"Find the equivalent resistance in a given circuit using star-delta transformation.",2021,8
4035,ENTC,SY,Network Theory,"Explain the concept of parallel resonance in an RLC circuit.",2021,8
4036,ENTC,SY,Network Theory,"Define Y-parameters and ABCD-parameters of a two-port network.",2021,6
4037,ENTC,SY,Network Theory,"Differentiate between a dependent and an independent source.",2021,4
4038,ENTC,SY,Network Theory,"Explain the concept of duality in electric circuits.",2021,6
4039,ENTC,SY,Network Theory,"State the maximum power transfer theorem.",2021,4
4040,ENTC,SY,Network Theory,"What is a transient response? Explain the transient response of an RC circuit.",2021,8
4041,ENTC,SY,Network Theory,"Define 'node', 'branch', and 'loop'.",2021,4
4042,ENTC,SY,Network Theory,"Explain the concept of a phasor.",2021,4
4043,ENTC,SY,Network Theory,"What is the quality factor (Q-factor)?",2021,4
4044,ENTC,SY,Network Theory,"State the superposition theorem.",2021,4
4045,ENTC,SY,Network Theory,"What is the difference between mesh analysis and nodal analysis?",2021,4
4046,ENTC,SY,Network Theory,"Explain the concept of mutual inductance.",2021,4
4047,ENTC,SY,Control Systems,"Differentiate between open-loop and closed-loop control systems.",2021,6
4048,ENTC,SY,Control Systems,"What is a transfer function?",2021,4
4049,ENTC,SY,Control Systems,"Explain the Routh-Hurwitz stability criterion.",2021,8
4050,ENTC,SY,Control Systems,"Draw the block diagram of a basic closed-loop control system.",2021,8
4051,ENTC,SY,Control Systems,"What is a PID controller? Explain its effect on a system.",2021,8
4052,ENTC,SY,Control Systems,"Explain the concept of a root locus plot.",2021,8
4053,ENTC,SY,Control Systems,"What are time-domain specifications? Define rise time and settling time.",2021,6
4054,ENTC,SY,Control Systems,"What is steady-state error?",2021,4
4055,ENTC,SY,Control Systems,"Define 'gain margin' and 'phase margin'.",2021,4
4056,ENTC,SY,Control Systems,"What is a Bode plot?",2021,4
4057,ENTC,SY,Control Systems,"What is a state-space representation?",2021,4
4058,ENTC,SY,Control Systems,"Explain the concept of a servomechanism.",2021,4
4059,ENTC,SY,Control Systems,"What is the principle of superposition?",2021,4
4060,ENTC,SY,Control Systems,"Differentiate between a linear and a non-linear system.",2021,4
4061,ENTC,TY,Microcontrollers & Applications,"Differentiate between a microprocessor and a microcontroller.",2021,6
4062,ENTC,TY,Microcontrollers & Applications,"Draw and explain the architecture of the 8051 microcontroller.",2021,8
4063,ENTC,TY,Microcontrollers & Applications,"What are the different addressing modes of the 8051? Explain with examples.",2021,8
4064,ENTC,TY,Microcontrollers & Applications,"Explain the function of the Program Counter (PC) and Stack Pointer (SP).",2021,6
4065,ENTC,TY,Microcontrollers & Applications,"Write an assembly language program for the 8051 to add two 8-bit numbers.",2021,8
4066,ENTC,TY,Microcontrollers & Applications,"Explain the concept of interrupts in the 8051.",2021,6
4067,ENTC,TY,Microcontrollers & Applications,"Describe the different timers and their modes in the 8051.",2021,8
4068,ENTC,TY,Microcontrollers & Applications,"What is the function of the serial port in the 8051?",2021,4
4069,ENTC,TY,Microcontrollers & Applications,"Interface an LED to a port of the 8051 and write a program to blink it.",2021,4
4070,ENTC,TY,Microcontrollers & Applications,"What is an assembler directive?",2021,4
4071,ENTC,TY,Microcontrollers & Applications,"Explain the difference between MOV and MOVX.",2021,4
4072,ENTC,TY,Microcontrollers & Applications,"What is the role of the PSEN pin?",2021,4
4073,ENTC,TY,Microcontrollers & Applications,"What is a bit-addressable memory area?",2021,4
4074,ENTC,TY,Microcontrollers & Applications,"How is a 16-bit timer used in the 8051?",2021,4
4075,ENTC,TY,Digital Signal Processing,"Differentiate between analog signal processing and digital signal processing.",2021,4
4076,ENTC,TY,Digital Signal Processing,"What is the Discrete Fourier Transform (DFT)?",2021,8
4077,ENTC,TY,Digital Signal Processing,"Explain the concept of Fast Fourier Transform (FFT).",2021,8
4078,ENTC,TY,Digital Signal Processing,"Differentiate between FIR and IIR filters.",2021,6
4079,ENTC,TY,Digital Signal Processing,"What is the windowing technique for FIR filter design?",2021,8
4080,ENTC,TY,Digital Signal Processing,"What is quantization in DSP?",2021,6
4081,ENTC,TY,Digital Signal Processing,"Explain the architecture of a generic DSP processor.",2021,8
4082,ENTC,TY,Digital Signal Processing,"What is the sampling theorem?",2021,4
4083,ENTC,TY,Digital Signal Processing,"Define 'aliasing'.",2021,4
4084,ENTC,TY,Digital Signal Processing,"What is the difference between DIT and DIF FFT algorithms?",2021,6
4085,ENTC,TY,Digital Signal Processing,"What is a digital filter?",2021,4
4086,ENTC,TY,Digital Signal Processing,"Explain multirate signal processing.",2021,4
4087,ENTC,TY,Digital Signal Processing,"What is the role of an anti-aliasing filter?",2021,4
4088,ENTC,TY,Digital Signal Processing,"What is a Finite Word Length effect?",2021,4
4089,ENTC,TY,Electromagnetic Theory,"State and explain Coulomb's Law and Gauss's Law.",2021,8
4090,ENTC,TY,Electromagnetic Theory,"State and explain Ampere's circuital law.",2021,6
4091,ENTC,TY,Electromagnetic Theory,"Write down Maxwell's equations in their point and integral forms.",2021,8
4092,ENTC,TY,Electromagnetic Theory,"What is a uniform plane wave? Derive the wave equation.",2021,8
4093,ENTC,TY,Electromagnetic Theory,"Explain skin depth.",2021,6
4094,ENTC,TY,Electromagnetic Theory,"Define the Poynting vector and state the Poynting theorem.",2021,6
4095,ENTC,TY,Electromagnetic Theory,"Differentiate between a conductor and a dielectric.",2021,4
4096,ENTC,TY,Electromagnetic Theory,"What is polarization of an EM wave? Explain its types.",2021,8
4097,ENTC,TY,Electromagnetic Theory,"Define E and D.",2021,4
4098,ENTC,TY,Electromagnetic Theory,"What are boundary conditions?",2021,4
4099,ENTC,TY,Electromagnetic Theory,"Explain reflection and transmission of waves.",2021,4
4100,ENTC,TY,Electromagnetic Theory,"What is intrinsic impedance?",2021,4
4101,ENTC,TY,Electromagnetic Theory,"Define H and B.",2021,4
4102,ENTC,TY,Electromagnetic Theory,"What is a lossless medium?",2021,4
4103,ENTC,TY,Communication Systems,"What is modulation? Why is it needed?",2021,6
4104,ENTC,TY,Communication Systems,"Explain the generation and demodulation of an AM wave.",2021,8
4105,ENTC,TY,Communication Systems,"Differentiate between AM and FM.",2021,6
4106,ENTC,TY,Communication Systems,"What is PCM? Draw its block diagram.",2021,8
4107,ENTC,TY,Communication Systems,"Explain the Shannon-Hartley theorem for channel capacity.",2021,8
4108,ENTC,TY,Communication Systems,"What is multiplexing? Differentiate between FDM and TDM.",2021,6
4109,ENTC,TY,Communication Systems,"Explain the working of a superheterodyne receiver.",2021,8
4110,ENTC,TY,Communication Systems,"What is noise in a communication system?",2021,4
4111,ENTC,TY,Communication Systems,"Define 'bandwidth' and 'SNR'.",2021,4
4112,ENTC,TY,Communication Systems,"What is ASK?",2021,4
4113,ENTC,TY,Communication Systems,"Explain pre-emphasis and de-emphasis.",2021,4
4114,ENTC,TY,Communication Systems,"What is a radio wave?",2021,4
4115,ENTC,TY,Communication Systems,"What is quantization noise?",2021,4
4116,ENTC,TY,Communication Systems,"Differentiate between analog and digital communication.",2021,4
4117,ENTC,TY,Computer Networks,"What is a computer network?",2021,6
4118,ENTC,TY,Computer Networks,"Explain the seven layers of the OSI model.",2021,8
4119,ENTC,TY,Computer Networks,"Differentiate between TCP and UDP.",2021,4
4120,ENTC,TY,Computer Networks,"What is an IP address? Explain classful addressing.",2021,8
4121,ENTC,TY,Computer Networks,"Explain the working of CSMA/CD.",2021,6
4122,ENTC,TY,Computer Networks,"What is a network topology? Explain any three types.",2021,8
4123,ENTC,TY,Computer Networks,"Differentiate between a switch and a router.",2021,4
4124,ENTC,TY,Computer Networks,"What is subnetting?",2021,6
4125,ENTC,TY,Computer Networks,"Explain packet switching.",2021,4
4126,ENTC,TY,Computer Networks,"What is the function of DNS?",2021,4
4127,ENTC,TY,Computer Networks,"Compare two guided transmission media.",2021,4
4128,ENTC,TY,Computer Networks,"What is a firewall?",2021,4
4129,ENTC,TY,Computer Networks,"What is data encapsulation?",2021,4
4130,ENTC,TY,Computer Networks,"What is the difference between a MAC address and an IP address?",2021,4
4131,ENTC,Final Year,VLSI Design,"Explain the steps involved in the VLSI design flow.",2021,8
4132,ENTC,Final Year,VLSI Design,"Differentiate between NMOS and PMOS transistors.",2021,4
4133,ENTC,Final Year,VLSI Design,"Draw and explain the working of a CMOS inverter.",2021,8
4134,ENTC,Final Year,VLSI Design,"What is Moore's Law?",2021,6
4135,ENTC,Final Year,VLSI Design,"Explain the concept of scaling in VLSI.",2021,6
4136,ENTC,Final Year,VLSI Design,"What is Verilog HDL? Write a Verilog code for a full adder.",2021,8
4137,ENTC,Final Year,VLSI Design,"Differentiate between synchronous and asynchronous circuits.",2021,4
4138,ENTC,Final Year,VLSI Design,"What is a finite state machine (FSM)?",2021,6
4139,ENTC,Final Year,VLSI Design,"Explain 'power dissipation' in CMOS circuits.",2021,4
4140,ENTC,Final Year,VLSI Design,"What is a programmable logic device (PLD)?",2021,4
4141,ENTC,Final Year,VLSI Design,"Explain the difference between a CPLD and an FPGA.",2021,4
4142,ENTC,Final Year,VLSI Design,"What are stick diagrams?",2021,4
4143,ENTC,Final Year,VLSI Design,"What is 'design for testability' (DFT)?",2021,4
4144,ENTC,Final Year,VLSI Design,"Explain the concept of 'layout' in VLSI.",2021,4
4145,ENTC,Final Year,Wireless Communication,"Explain the evolution of cellular systems.",2021,8
4146,ENTC,Final Year,Wireless Communication,"What is frequency reuse?",2021,6
4147,ENTC,Final Year,Wireless Communication,"Differentiate between FDMA, TDMA, and CDMA.",2021,6
4148,ENTC,Final Year,Wireless Communication,"Explain the concept of fading.",2021,6
4149,ENTC,Final Year,Wireless Communication,"What is GSM? Explain its architecture.",2021,8
4150,ENTC,Final Year,Wireless Communication,"What is handoff? Explain its types.",2021,6
4151,ENTC,Final Year,Wireless Communication,"Explain spread spectrum communication.",2021,8
4152,ENTC,Final Year,Wireless Communication,"What is OFDM?",2021,8
4153,ENTC,Final Year,Wireless Communication,"What is the function of the HLR and VLR?",2021,4
4154,ENTC,Final Year,Wireless Communication,"Define 'cell splitting' and 'cell sectoring'.",2021,4
4155,ENTC,Final Year,Wireless Communication,"What is the near-far problem?",2021,4
4156,ENTC,Final Year,Wireless Communication,"What is a wireless ad-hoc network?",2021,4
4157,ENTC,Final Year,Wireless Communication,"Differentiate between a mobile station and a base station.",2021,4
4158,ENTC,Final Year,Wireless Communication,"What is the role of an antenna?",2021,4
4159,ENTC,Final Year,Optical Fiber Communication,"Explain the principle of total internal reflection.",2021,6
4160,ENTC,Final Year,Optical Fiber Communication,"Draw the block diagram of an optical communication system.",2021,8
4161,ENTC,Final Year,Optical Fiber Communication,"Differentiate between single-mode and multi-mode fibers.",2021,6
4162,ENTC,Final Year,Optical Fiber Communication,"What is attenuation in optical fibers?",2021,8
4163,ENTC,Final Year,Optical Fiber Communication,"What is dispersion in optical fibers?",2021,6
4164,ENTC,Final Year,Optical Fiber Communication,"Explain the working of an LED.",2021,6
4165,ENTC,Final Year,Optical Fiber Communication,"Differentiate between a PIN photodiode and an APD.",2021,6
4166,ENTC,Final Year,Optical Fiber Communication,"What is WDM?",2021,8
4167,ENTC,Final Year,Optical Fiber Communication,"Define 'numerical aperture' (NA).",2021,4
4168,ENTC,Final Year,Optical Fiber Communication,"What is an optical coupler?",2021,4
4169,ENTC,Final Year,Optical Fiber Communication,"Explain optical amplifiers.",2021,4
4170,ENTC,Final Year,Optical Fiber Communication,"What is a fiber optic sensor?",2021,4
4171,ENTC,Final Year,Optical Fiber Communication,"What is the 'acceptance angle'?",2021,4
4172,ENTC,Final Year,Optical Fiber Communication,"List advantages of optical communication.",2021,4
4173,ENTC,Final Year,Embedded Systems,"What is an embedded system?",2021,6
4174,ENTC,Final Year,Embedded Systems,"Differentiate between a GPP and an embedded system.",2021,4
4175,ENTC,Final Year,Embedded Systems,"Explain the architecture of an embedded system.",2021,8
4176,ENTC,Final Year,Embedded Systems,"What is an RTOS? Explain its features.",2021,8
4177,ENTC,Final Year,Embedded Systems,"Differentiate between hard, soft, and firm real-time systems.",2021,6
4178,ENTC,Final Year,Embedded Systems,"What is a watchdog timer?",2021,6
4179,ENTC,Final Year,Embedded Systems,"Explain inter-process communication (IPC) in an RTOS.",2021,6
4180,ENTC,Final Year,Embedded Systems,"What are the communication protocols used in embedded systems?",2021,8
4181,ENTC,Final Year,Embedded Systems,"Define 'task', 'scheduler', and 'context switching'.",2021,4
4182,ENTC,Final Year,Embedded Systems,"What is an ADC?",2021,4
4183,ENTC,Final Year,Embedded Systems,"Explain the concept of a bootloader.",2021,4
4184,ENTC,Final Year,Embedded Systems,"What is cross-compilation?",2021,4
4185,ENTC,Final Year,Embedded Systems,"What is the role of an emulator?",2021,4
4186,ENTC,Final Year,Embedded Systems,"Differentiate between RAM and ROM.",2021,4
4187,ENTC,Final Year,Satellite Communication,"What is a satellite? Explain the components of a satellite communication system.",2021,8
4188,ENTC,Final Year,Satellite Communication,"What are Kepler's three laws?",2021,8
4189,ENTC,Final Year,Satellite Communication,"Differentiate between GEO and LEO satellites.",2021,6
4190,ENTC,Final Year,Satellite Communication,"What is an earth station?",2021,8
4191,ENTC,Final Year,Satellite Communication,"Explain uplink and downlink.",2021,4
4192,ENTC,Final Year,Satellite Communication,"What is a satellite transponder?",2021,6
4193,ENTC,Final Year,Satellite Communication,"What are the frequency bands used for satellite communication?",2021,4
4194,ENTC,Final Year,Satellite Communication,"Explain multiple access techniques in satellite communication.",2021,8
4195,ENTC,Final Year,Satellite Communication,"What is a 'satellite footprint'?",2021,4
4196,ENTC,Final Year,Satellite Communication,"What is a TT&C system?",2021,4
4197,ENTC,Final Year,Satellite Communication,"Explain link budget calculation.",2021,6
4198,ENTC,Final Year,Satellite Communication,"What are the applications of satellite communication?",2021,4
4199,ENTC,Final Year,Satellite Communication,"Define 'apogee' and 'perigee'.",2021,4
4200,ENTC,Final Year,Satellite Communication,"What is GPS?",2021,4
4201,ENTC,FY,Physics,"State the de Broglie hypothesis and its significance in quantum mechanics.",2022,6
4202,ENTC,FY,Physics,"Explain the principle and experimental setup of the Hall effect.",2022,8
4203,ENTC,FY,Physics,"Describe the construction and working of a semiconductor diode laser.",2022,8
4204,ENTC,FY,Physics,"Write down Maxwell's equations and explain their meaning.",2022,8
4205,ENTC,FY,Physics,"Explain the Meissner effect in superconductors.",2022,6
4206,ENTC,FY,Physics,"What is diffraction of light? Explain with an example.",2022,4
4207,ENTC,FY,Physics,"Draw and explain the I-V characteristics of a P-N junction diode.",2022,6
4208,ENTC,FY,Physics,"Explain Einstein's photoelectric effect equation.",2022,4
4209,ENTC,FY,Physics,"Define electric flux and state its SI unit.",2022,4
4210,ENTC,FY,Physics,"What is the condition for total internal reflection?",2022,4
4211,ENTC,FY,Physics,"Explain the basic principle of an optical fiber.",2022,4
4212,ENTC,FY,Physics,"What is a transistor? Explain its operation as a switch.",2022,6
4213,ENTC,FY,Physics,"What are the properties of matter waves?",2022,8
4214,ENTC,FY,Physics,"What is doping? Why is it necessary?",2022,4
4215,ENTC,FY,Mathematics,"Find the rank of the matrix A = [[2, 4, 6], [1, 2, 3], [3, 6, 9]].",2022,6
