id,branch,year,subject,question_text,Qyear,mark_weightage
680,CSE,SY,DAA,Explain the concept of optimal binary search trees.,2021,6
681,CSE,SY,DAA,Describe the 8-Queens problem as an application of backtracking.,2021,4
682,CSE,SY,DAA,"Explain the concepts of P, NP, and NP-Hard problems.",2021,4
683,CSE,SY,DAA,Find the shortest path from source A to all other vertices in the given graph using Dijkstra's algorithm.,2021,8
684,CSE,SY,DAA,Solve the following recurrence: T(n) = 4T(n/2) + n^2.,2021,6
685,CSE,SY,DAA,What is the job sequencing with deadlines problem? Find the optimal solution for a given set of jobs.,2021,8
686,CSE,SY,DAA,Explain what a Hamiltonian Cycle is.,2021,4
687,CSE,SY,TOC,What is a finite automaton?,2021,6
688,CSE,SY,TOC,"Write a regular expression for strings over {a,b} with at least one 'a'.",2021,4
689,CSE,SY,TOC,Describe the Chomsky Hierarchy.,2021,8
690,CSE,SY,TOC,State and explain the Pumping Lemma for regular languages.,2021,8
691,CSE,SY,TOC,What is a CFG?,2021,4
692,CSE,SY,TOC,Design a Turing Machine to add two unary numbers.,2021,8
693,CSE,SY,TOC,What is a PDA?,2021,6
694,CSE,SY,TOC,Differentiate Mealy and Moore machines.,2021,4
695,CSE,SY,TOC,"Define 'alphabet', 'string', and 'language'.",2021,4
696,CSE,SY,TOC,Explain the Halting Problem.,2021,6
697,CSE,SY,TOC,"Construct a DFA for strings over {a,b} of even length.",2021,8
698,CSE,SY,TOC,What is ambiguity in a grammar?,2021,4
699,CSE,SY,TOC,Convert (a|b)*abb to an NFA.,2021,6
700,CSE,SY,TOC,What is an undecidable problem?,2021,4
701,CSE,TY,Software Engineering,What is the Software Development Life Cycle (SDLC)? Explain the V-Model with its advantages and disadvantages.,2021,8
702,CSE,TY,Software Engineering,Explain the key principles of the Agile model of software development.,2021,6
703,CSE,TY,Software Engineering,What is requirements elicitation? Explain the interview and brainstorming techniques.,2021,8
704,CSE,TY,Software Engineering,Explain the difference between black-box testing and white-box testing with examples.,2021,8
705,CSE,TY,Software Engineering,Describe the different types of software maintenance.,2021,4
706,CSE,TY,Software Engineering,What is a Level 0 DFD? Draw one for a simple Library Management System.,2021,8
707,CSE,TY,Software Engineering,Explain the concepts of cohesion and coupling in software design.,2021,6
708,CSE,TY,Software Engineering,What is a non-functional requirement? Provide two examples.,2021,4
709,CSE,TY,Software Engineering,Explain the Prototyping model of software development.,2021,6
710,CSE,TY,Software Engineering,What is regression testing and when should it be performed?,2021,4
711,CSE,TY,Software Engineering,Define verification and validation in the context of software quality.,2021,4
712,CSE,TY,Software Engineering,What is a Use Case in software engineering?,2021,4
713,CSE,TY,Software Engineering,Explain risk identification and risk projection in software projects.,2021,6
714,CSE,TY,Software Engineering,Explain the different levels of software testing.,2021,4
715,CSE,TY,Machine Learning,"Differentiate between supervised, unsupervised, and reinforcement learning.",2021,6
716,CSE,TY,Machine Learning,Explain the working of the K-Means clustering algorithm.,2021,8
717,CSE,TY,Machine Learning,What is overfitting and how can it be detected?,2021,6
718,CSE,TY,Machine Learning,Describe the Naive Bayes classification algorithm.,2021,8
719,CSE,TY,Machine Learning,What is a decision tree? Explain what is meant by 'pruning'.,2021,8
720,CSE,TY,Machine Learning,"Define precision, recall, and F1-score.",2021,4
721,CSE,TY,Machine Learning,What is gradient descent?,2021,6
722,CSE,TY,Machine Learning,Explain the concept of a confusion matrix.,2021,4
723,CSE,TY,Machine Learning,What is feature scaling and why is it important?,2021,4
724,CSE,TY,Machine Learning,Describe the k-Nearest Neighbors (k-NN) algorithm.,2021,6
725,CSE,TY,Machine Learning,What is a neural network? Explain its basic architecture.,2021,8
726,CSE,TY,Machine Learning,What is a hyperparameter? Give an example.,2021,4
727,CSE,TY,Machine Learning,What is the purpose of a validation set in model training?,2021,4
728,CSE,TY,Machine Learning,Explain the basic principle of a Support Vector Machine (SVM).,2021,4
729,CSE,TY,Web Technologies,"What is HTML? Explain the function of <h1>, <p>, and <a> tags.",2021,6
730,CSE,TY,Web Technologies,"What is CSS? Explain the different types of selectors (element, class, ID).",2021,8
731,CSE,TY,Web Technologies,Compare the GET and POST methods.,2021,4
732,CSE,TY,Web Technologies,What is JavaScript? Explain how to include it in an HTML file.,2021,4
733,CSE,TY,Web Technologies,What is the Document Object Model (DOM)?,2021,6
734,CSE,TY,Web Technologies,What are cookies used for in web development?,2021,4
735,CSE,TY,Web Technologies,What is the difference between client-side and server-side programming?,2021,6
736,CSE,TY,Web Technologies,What is AJAX?,2021,8
737,CSE,TY,Web Technologies,Write a JavaScript function that takes a number and returns if it is even or odd.,2021,8
738,CSE,TY,Web Technologies,What are media queries in CSS?,2021,4
739,CSE,TY,Web Technologies,Explain the CSS box model.,2021,6
740,CSE,TY,Web Technologies,What is the purpose of the <body> tag in HTML?,2021,4
741,CSE,TY,Web Technologies,What is JSON?,2021,4
742,CSE,TY,Web Technologies,Explain the concept of a web session.,2021,8
743,CSE,TY,Computer Graphics,Explain Bresenham's line drawing algorithm.,2021,8
744,CSE,TY,Computer Graphics,What is the difference between a raster scan and a random scan display?,2021,6
745,CSE,TY,Computer Graphics,Explain the 2D transformations of scaling and rotation.,2021,8
746,CSE,TY,Computer Graphics,Explain the Cohen-Sutherland line clipping algorithm.,2021,8
747,CSE,TY,Computer Graphics,Differentiate between parallel and perspective projection.,2021,4
748,CSE,TY,Computer Graphics,What are Bezier curves?,2021,6
749,CSE,TY,Computer Graphics,Explain the scan-line polygon filling algorithm.,2021,8
750,CSE,TY,Computer Graphics,What are some applications of computer graphics?,2021,4
751,CSE,TY,Computer Graphics,Define 'aspect ratio'.,2021,4
752,CSE,TY,Computer Graphics,What is the purpose of using homogeneous coordinates?,2021,4
753,CSE,TY,Computer Graphics,What is shading? Explain flat shading.,2021,4
754,CSE,TY,Computer Graphics,Describe the RGB and CMY color models.,2021,4
755,CSE,TY,Computer Graphics,What is a viewing pipeline?,2021,6
756,CSE,TY,Computer Graphics,Explain the Z-buffer algorithm.,2021,6
757,CSE,TY,Compiler Design,What are the phases of a compiler? Draw a diagram.,2021,8
758,CSE,TY,Compiler Design,Compare a compiler with an interpreter.,2021,4
759,CSE,TY,Compiler Design,What is a symbol table?,2021,4
760,CSE,TY,Compiler Design,Explain the role of the lexical analyzer.,2021,6
761,CSE,TY,Compiler Design,What is a CFG?,2021,4
762,CSE,TY,Compiler Design,Differentiate top-down and bottom-up parsing.,2021,4
763,CSE,TY,Compiler Design,What is left recursion?,2021,8
764,CSE,TY,Compiler Design,What is an activation record?,2021,6
765,CSE,TY,Compiler Design,What is three-address code?,2021,4
766,CSE,TY,Compiler Design,Explain code optimization.,2021,8
767,CSE,TY,Compiler Design,What is the role of a parser?,2021,4
768,CSE,TY,Compiler Design,"Define 'token', 'lexeme', and 'pattern'.",2021,6
769,CSE,TY,Compiler Design,What is syntax-directed translation?,2021,8
770,CSE,TY,Compiler Design,Explain garbage collection.,2021,6
771,CSE,Final Year,Cloud Computing,Explain the three main service models of cloud computing.,2021,8
772,CSE,Final Year,Cloud Computing,"Describe the public, private, and hybrid cloud deployment models.",2021,6
773,CSE,Final Year,Cloud Computing,What is virtualization? How does it enable cloud computing?,2021,8
774,CSE,Final Year,Cloud Computing,Explain the concept of load balancing.,2021,4
775,CSE,Final Year,Cloud Computing,What is the difference between containers and virtual machines?,2021,8
776,CSE,Final Year,Cloud Computing,What is the 'pay-as-you-go' model?,2021,4
777,CSE,Final Year,Cloud Computing,What is a CDN?,2021,4
778,CSE,Final Year,Cloud Computing,Explain the concept of auto-scaling in cloud infrastructure.,2021,4
779,CSE,Final Year,Cloud Computing,What is a Virtual Private Cloud (VPC)?,2021,4
780,CSE,Final Year,Cloud Computing,Describe the CAP theorem.,2021,8
781,CSE,Final Year,Cloud Computing,What is multi-tenancy?,2021,4
782,CSE,Final Year,Cloud Computing,Explain serverless architecture.,2021,6
783,CSE,Final Year,Cloud Computing,Discuss security concerns in a public cloud.,2021,8
784,CSE,Final Year,Cloud Computing,What is the role of an API gateway?,2021,4
785,CSE,Final Year,Cyber Security,What is the CIA triad in information security?,2021,6
786,CSE,Final Year,Cyber Security,Differentiate between symmetric and asymmetric encryption.,2021,6
787,CSE,Final Year,Cyber Security,What is a firewall and how does it operate?,2021,8
788,CSE,Final Year,Cyber Security,What is a DDoS attack?,2021,4
789,CSE,Final Year,Cyber Security,Explain the concept of a digital signature.,2021,8
790,CSE,Final Year,Cyber Security,What is SQL Injection?,2021,6
791,CSE,Final Year,Cyber Security,Differentiate between a virus and a worm.,2021,4
792,CSE,Final Year,Cyber Security,What is phishing?,2021,4
793,CSE,Final Year,Cyber Security,Explain the principle of least privilege.,2021,4
794,CSE,Final Year,Cyber Security,What is 2FA?,2021,4
795,CSE,Final Year,Cyber Security,Describe the function of a VPN.,2021,4
796,CSE,Final Year,Cyber Security,What is hashing?,2021,6
797,CSE,Final Year,Cyber Security,Explain a man-in-the-middle (MITM) attack.,2021,8
798,CSE,Final Year,Cyber Security,Define 'malware'.,2021,4
799,CSE,Final Year,Project Management,What is a project? Explain its characteristics.,2021,8
800,CSE,Final Year,Project Management,What is a Gantt chart?,2021,4
801,CSE,Final Year,Project Management,Differentiate Agile and Waterfall methodologies.,2021,6
802,CSE,Final Year,Project Management,What is risk management?,2021,6
803,CSE,Final Year,Project Management,Explain the role of a project manager.,2021,4
804,CSE,Final Year,Project Management,Who are project stakeholders?,2021,4
805,CSE,Final Year,Project Management,What is project scope?,2021,4
806,CSE,Final Year,Project Management,What is a Work Breakdown Structure (WBS)?,2021,6
807,CSE,Final Year,Project Management,Explain the iron triangle of project management.,2021,4
808,CSE,Final Year,Project Management,What is a critical path in project scheduling?,2021,6
809,CSE,Final Year,Project Management,Describe the Scrum framework.,2021,8
810,CSE,Final Year,Project Management,What is a project budget?,2021,4
811,CSE,Final Year,Project Management,Explain the importance of communication.,2021,4
812,CSE,Final Year,Project Management,What is change management?,2021,4
813,CSE,Final Year,NLP,What is tokenization?,2021,4
814,CSE,Final Year,NLP,Explain Stemming and Lemmatization.,2021,6
815,CSE,Final Year,NLP,What are word embeddings? Explain Word2Vec.,2021,8
816,CSE,Final Year,NLP,Describe the architecture of a transformer.,2021,8
817,CSE,Final Year,NLP,What is Named Entity Recognition (NER)?,2021,6
818,CSE,Final Year,NLP,Explain the Bag-of-Words (BoW) model.,2021,4
819,CSE,Final Year,NLP,What is TF-IDF?,2021,8
820,CSE,Final Year,NLP,What is sentiment analysis?,2021,4
821,CSE,Final Year,NLP,What are N-grams?,2021,4
822,CSE,Final Year,NLP,Explain the role of stop words.,2021,4
823,CSE,Final Year,NLP,What is a Recurrent Neural Network (RNN)?,2021,8
824,CSE,Final Year,NLP,Explain machine translation.,2021,4
825,CSE,Final Year,NLP,What is text summarization?,2021,4
826,CSE,Final Year,NLP,Describe part-of-speech (POS) tagging.,2021,4
827,CSE,Final Year,Distributed Systems,What is a distributed system? Explain its goals.,2021,8
828,CSE,Final Year,Distributed Systems,Explain transparency in a distributed system.,2021,6
829,CSE,Final Year,Distributed Systems,What is RPC?,2021,6
830,CSE,Final Year,Distributed Systems,Differentiate a monolithic and a microkernel.,2021,4
831,CSE,Final Year,Distributed Systems,What is clock synchronization? Explain Lamport's clocks.,2021,8
832,CSE,Final Year,Distributed Systems,Explain mutual exclusion.,2021,4
833,CSE,Final Year,Distributed Systems,What is the CAP theorem?,2021,8
834,CSE,Final Year,Distributed Systems,Describe the Bully algorithm.,2021,8
835,CSE,Final Year,Distributed Systems,What is a distributed file system (DFS)?,2021,4
836,CSE,Final Year,Distributed Systems,Explain fault tolerance.,2021,4
837,CSE,Final Year,Distributed Systems,Differentiate a stateful and a stateless server.,2021,4
838,CSE,Final Year,Distributed Systems,What is replication?,2021,4
839,CSE,Final Year,Distributed Systems,Explain the two-phase commit (2PC) protocol.,2021,8
840,CSE,Final Year,Distributed Systems,What is middleware?,2021,4
841,CSE,FY,Physics,State the de Broglie hypothesis and its significance in quantum mechanics.,2022,6
842,CSE,FY,Physics,Explain the principle and experimental setup of the Hall effect.,2022,8
843,CSE,FY,Physics,Describe the construction and working of a semiconductor diode laser.,2022,8
844,CSE,FY,Physics,Write down Maxwell's equations and explain their meaning.,2022,8
845,CSE,FY,Physics,Explain the Meissner effect in superconductors.,2022,6
846,CSE,FY,Physics,What is diffraction of light? Explain with an example.,2022,4
847,CSE,FY,Physics,Draw and explain the I-V characteristics of a P-N junction diode.,2022,6
848,CSE,FY,Physics,Explain Einstein's photoelectric effect equation.,2022,4
849,CSE,FY,Physics,Define electric flux and state its SI unit.,2022,4
850,CSE,FY,Physics,What is the condition for total internal reflection?,2022,4
851,CSE,FY,Physics,Explain the basic principle of an optical fiber.,2022,4
852,CSE,FY,Physics,What is a transistor? Explain its operation as a switch.,2022,6
853,CSE,FY,Physics,What are the properties of matter waves?,2022,8
854,CSE,FY,Physics,What is doping? Why is it necessary?,2022,4
855,CSE,FY,Mathematics,"Find the rank of the matrix A = [[2, 4, 6], [1, 2, 3], [3, 6, 9]].",2022,6
856,CSE,FY,Mathematics,"Verify the conditions of Rolle's Theorem for f(x) = x^3 - 6x^2 + 11x - 6 in [1, 3].",2022,6
857,CSE,FY,Mathematics,Solve the differential equation (D^2 + 1)y = cos(2x).,2022,8
858,CSE,FY,Mathematics,Find the Laplace transform of t^2*e^(-2t).,2022,6
859,CSE,FY,Mathematics,Evaluate the double integral of (x^2*y) over the region bounded by y=x and y=x^2.,2022,8
860,CSE,FY,Mathematics,"Obtain the Fourier series for f(x) = e^(-x) in the interval (0, 2*pi).",2022,8
861,CSE,FY,Mathematics,"Examine the linear dependence of the vectors (1,2,3), (3,-2,1), (1,-6,5).",2022,4
862,CSE,FY,Mathematics,"Find the eigenvalues and eigenvectors of the matrix [[2, -1], [4, -3]].",2022,8
863,CSE,FY,Mathematics,Discuss the convergence of the geometric series.,2022,4
864,CSE,FY,Mathematics,"If u = tan^(-1)(y/x), verify that d^2u/dx^2 + d^2u/dy^2 = 0.",2022,4
865,CSE,FY,Mathematics,Find the inverse of a 2x2 matrix.,2022,6
866,CSE,FY,Mathematics,"Solve the system of equations by matrix inversion method: 2x-y=3, 3x+y=7.",2022,6
867,CSE,FY,Mathematics,What is a sequence?,2022,4
868,CSE,FY,Mathematics,Evaluate the integral of 1/(1+x^2) dx.,2022,4
869,CSE,FY,Chemistry,What is electrochemical corrosion?,2022,8
870,CSE,FY,Chemistry,What is the difference between thermoplastic and thermosetting polymers?,2022,6
871,CSE,FY,Chemistry,Explain the ion-exchange method for water softening.,2022,8
872,CSE,FY,Chemistry,What is polymerization? Give the reaction for PVC.,2022,6
873,CSE,FY,Chemistry,"Define pH, pOH, and pKa.",2022,4
874,CSE,FY,Chemistry,What is vulcanization of rubber?,2022,4
875,CSE,FY,Chemistry,What is a buffer solution?,2022,4
876,CSE,FY,Chemistry,Explain the principle of a hydrogen fuel cell.,2022,8
877,CSE,FY,Chemistry,What are carbon nanotubes?,2022,6
878,CSE,FY,Chemistry,State and explain Faraday's first law of electrolysis.,2022,4
879,CSE,FY,Chemistry,What are the principles of green chemistry?,2022,4
880,CSE,FY,Chemistry,What is a biodegradable polymer?,2022,4
881,CSE,FY,Chemistry,What are the allotropes of carbon?,2022,4
882,CSE,FY,Chemistry,Define 'electrolyte' and give an example.,2022,4
883,CSE,FY,Mechanics,State and prove Lami's theorem.,2022,8
884,CSE,FY,Mechanics,Define kinetics and kinematics.,2022,4
885,CSE,FY,Mechanics,State Newton's law of universal gravitation.,2022,6
886,CSE,FY,Mechanics,What is a Free Body Diagram?,2022,4
887,CSE,FY,Mechanics,State the impulse-momentum principle.,2022,6
888,CSE,FY,Mechanics,State the principle of conservation of energy.,2022,6
889,CSE,FY,Mechanics,Define friction and its types.,2022,4
890,CSE,FY,Mechanics,Define 'moment' and 'couple'.,2022,4
891,CSE,FY,Mechanics,A 600N force is applied to a 100kg crate on a level surface with mu=0.2. Find the acceleration.,2022,8
892,CSE,FY,Mechanics,What is the instantaneous center of rotation?,2022,6
893,CSE,FY,Mechanics,Define the coefficient of restitution.,2022,4
894,CSE,FY,Mechanics,What are the conditions for static equilibrium?,2022,4
895,CSE,FY,Mechanics,Define 'work' and 'power'.,2022,4
896,CSE,FY,Mechanics,A car starting from rest has a uniform acceleration of 2 m/s^2. What is its velocity after 5 seconds?,2022,8
897,CSE,FY,Basic Electrical Engg,Explain Kirchhoff's laws with an example.,2022,8
898,CSE,FY,Basic Electrical Engg,What is Ohm's law? Mention its limitations.,2022,4
899,CSE,FY,Basic Electrical Engg,Derive the formula for resistors in series.,2022,6
900,CSE,FY,Basic Electrical Engg,Explain the working principle of a single-phase transformer.,2022,8
901,CSE,FY,Basic Electrical Engg,Draw and explain the construction of a DC machine.,2022,6
902,CSE,FY,Basic Electrical Engg,What is an ideal current source?,2022,4
903,CSE,FY,Basic Electrical Engg,"Define RMS value, average value, and form factor.",2022,4
904,CSE,FY,Basic Electrical Engg,"An AC circuit has R=10 Ohm, L=0.1 H. If v=100*sin(100t), find impedance and current.",2022,8
905,CSE,FY,Basic Electrical Engg,What are the advantages of a three-phase system?,2022,6
906,CSE,FY,Basic Electrical Engg,What is a power factor?,2022,4
907,CSE,FY,Basic Electrical Engg,Define 'reactance' and 'impedance'.,2022,4
908,CSE,FY,Basic Electrical Engg,Explain the working principle of a PMMC instrument.,2022,6
909,CSE,FY,Basic Electrical Engg,State and explain Thevenin's theorem.,2022,4
910,CSE,FY,Basic Electrical Engg,Draw the phasor diagram for a purely inductive circuit.,2022,4
911,CSE,SY,OS,What is the primary purpose of an Operating System? List its key services.,2022,6
912,CSE,SY,OS,Draw the structure of a Process Control Block (PCB) and explain its components.,2022,8
913,CSE,SY,OS,Compare and contrast processes and threads.,2022,4
914,CSE,SY,OS,Explain the four necessary conditions for deadlock with a real-world analogy.,2022,8
915,CSE,SY,OS,"Consider the processes P1(10), P2(5), P3(2), P4(8) with given burst times. Draw Gantt charts and calculate average waiting time for FCFS and non-preemptive SJF algorithms.",2022,8
916,CSE,SY,OS,What is the critical section problem? What are the three requirements that a solution must satisfy?,2022,6
917,CSE,SY,OS,Explain the mechanism of demand paging in a virtual memory system.,2022,6
918,CSE,SY,OS,What is paging? Explain the difference between a page and a frame.,2022,4
919,CSE,SY,OS,Define external fragmentation and explain how it can be reduced using compaction.,2022,4
920,CSE,SY,OS,Describe the steps involved when a system call is executed.,2022,4
921,CSE,SY,OS,Illustrate the difference between preemptive and non-preemptive scheduling with an example.,2022,4
922,CSE,SY,OS,Describe tree-structured and acyclic-graph directory structures.,2022,4
923,CSE,SY,OS,"For the page reference string: 7, 0, 1, 2, 0, 3, 0, 4, 2, 3, 0, 3, 2. Calculate the number of page faults for both FIFO and LRU algorithms, assuming 4 frames.",2022,8
924,CSE,SY,OS,Explain the Banker's algorithm for deadlock avoidance with a suitable example.,2022,8
925,CSE,SY,DBMS,List the advantages and disadvantages of using a DBMS.,2022,6
926,CSE,SY,DBMS,What are integrity constraints? Explain entity integrity and referential integrity.,2022,4
927,CSE,SY,DBMS,What is functional dependency? Explain with an example.,2022,8
928,CSE,SY,DBMS,Describe the three levels of data abstraction in a DBMS.,2022,6
929,CSE,SY,DBMS,"Explain the difference between a superkey, candidate key, and primary key.",2022,4
930,CSE,SY,DBMS,"Construct an ER diagram for a library management system. Show entities, attributes, and relationships.",2022,8
931,CSE,SY,DBMS,Explain the 'C' and 'I' in ACID properties of a transaction (Consistency and Isolation).,2022,6
932,CSE,SY,DBMS,"Explain the different types of joins in SQL (e.g., INNER, LEFT, RIGHT).",2022,6
933,CSE,SY,DBMS,"What is the difference between the DROP, DELETE, and TRUNCATE commands in SQL?",2022,4
934,CSE,SY,DBMS,What is a data dictionary and what does it store?,2022,4
935,CSE,SY,DBMS,Write a SQL query to find the department with the highest number of employees from an 'Employees' table.,2022,8
936,CSE,SY,DBMS,What is the purpose of database indexing? List its types.,2022,4
937,CSE,SY,DBMS,What is a view in SQL? Explain its advantages.,2022,4
938,CSE,SY,DBMS,"List and explain the different sub-languages of SQL (DDL, DML, DCL).",2022,4
939,CSE,SY,CN,What are the goals and applications of computer networks?,2022,4
940,CSE,SY,CN,Describe the function of each layer in the OSI reference model.,2022,8
941,CSE,SY,CN,Compare TCP and UDP based on their header format and services.,2022,4
942,CSE,SY,CN,What is IP addressing? Describe the format of a Class B IP address.,2022,6
943,CSE,SY,CN,Explain the working of CSMA/CA protocol.,2022,6
944,CSE,SY,CN,What is a network topology? Draw and compare Star and Mesh topologies.,2022,8
945,CSE,SY,CN,"Explain the difference between a hub, a switch, and a router.",2022,4
946,CSE,SY,CN,How is subnetting used to improve network efficiency? Provide an example.,2022,6
947,CSE,SY,CN,Explain the difference between circuit switching and packet switching.,2022,4
948,CSE,SY,CN,Describe the process of how a browser uses DNS to find the IP address of a website.,2022,4
949,CSE,SY,CN,"Compare twisted-pair cable, coaxial cable, and fiber-optic cable as transmission media.",2022,8
950,CSE,SY,CN,What is the function of a NAT (Network Address Translation) gateway?,2022,4
951,CSE,SY,CN,What is data encapsulation and de-encapsulation in networking?,2022,6
952,CSE,SY,CN,Explain the difference between a MAC address and an IP address.,2022,4
953,CSE,SY,DAA,Explain the Big-O asymptotic notation with an example.,2022,6
954,CSE,SY,DAA,What is a recurrence relation? Solve the recurrence T(n) = 2T(n/2) + n using the master method.,2022,8
955,CSE,SY,DAA,Write the algorithm for bubble sort and analyze its worst-case time complexity.,2022,6
956,CSE,SY,DAA,Explain the divide and conquer strategy and list its three main steps.,2022,4
957,CSE,SY,DAA,Describe the Quick Sort algorithm and analyze its average-case time complexity.,2022,8
958,CSE,SY,DAA,Explain the key differences between the greedy approach and dynamic programming.,2022,4
959,CSE,SY,DAA,What is an MST? Explain Kruskal's algorithm to find the MST of a graph.,2022,8
960,CSE,SY,DAA,Describe the 0/1 Knapsack problem and explain why it is an example of dynamic programming.,2022,8
961,CSE,SY,DAA,What is the N-Queens problem and how can it be solved using backtracking?,2022,6
962,CSE,SY,DAA,"Explain the relationship between P, NP, and NP-Complete problems.",2022,4
963,CSE,SY,DAA,Describe Dijkstra's single-source shortest path algorithm.,2022,8
964,CSE,SY,DAA,Analyze the time complexity of searching for an element in a binary search tree.,2022,4
965,CSE,SY,DAA,Explain the concept of job sequencing with deadlines using the greedy method.,2022,6
966,CSE,SY,DAA,What is the difference between a deterministic and a non-deterministic algorithm?,2022,4
967,CSE,SY,TOC,Differentiate between a DFA and an NFA.,2022,6
968,CSE,SY,TOC,Write a regular expression for a language that accepts all strings of 'a's and 'b's of even length.,2022,4
969,CSE,SY,TOC,What is the Chomsky Hierarchy?,2022,8
970,CSE,SY,TOC,What is the Pumping Lemma for regular languages?,2022,6
971,CSE,SY,TOC,Define a context-free grammar (CFG).,2022,4
972,CSE,SY,TOC,Design a Turing Machine to check for palindromes.,2022,8
973,CSE,SY,TOC,Explain what a Pushdown Automaton (PDA) is.,2022,6
974,CSE,SY,TOC,What is the difference between a Mealy and a Moore machine?,2022,4
975,CSE,SY,TOC,"What are 'alphabet', 'string', and 'language' in TOC?",2022,4
976,CSE,SY,TOC,Explain the Halting Problem.,2022,8
977,CSE,SY,TOC,"Construct a DFA for strings over {a,b} that start with 'a' and end with 'b'.",2022,8
978,CSE,SY,TOC,What is an ambiguous grammar?,2022,4
979,CSE,SY,TOC,Convert the regular expression (a.b)* into an NFA.,2022,6
980,CSE,SY,TOC,What is an undecidable problem?,2022,4
981,CSE,TY,Software Engineering,"Describe the Spiral Model of the software life cycle, emphasizing its risk analysis phase.",2022,8
982,CSE,TY,Software Engineering,List and explain five principles of the Agile Manifesto.,2022,6
983,CSE,TY,Software Engineering,What is requirement engineering and what are its major tasks?,2022,6
984,CSE,TY,Software Engineering,Explain the different levels of software testing.,2022,8
985,CSE,TY,Software Engineering,What is reverse engineering in the context of software systems?,2022,4
986,CSE,TY,Software Engineering,Draw the basic components of a Use Case diagram.,2022,6
987,CSE,TY,Software Engineering,What is the difference between functional and non-functional requirements?,2022,4
988,CSE,TY,Software Engineering,Who is a project stakeholder? Give three examples.,2022,4
989,CSE,TY,Software Engineering,Explain the V-Model of software development.,2022,8
990,CSE,TY,Software Engineering,What is the primary purpose of regression testing?,2022,4
991,CSE,TY,Software Engineering,Compare and contrast software verification and validation.,2022,4
992,CSE,TY,Software Engineering,What is a class diagram in UML used for?,2022,4
993,CSE,TY,Software Engineering,Explain the concept of risk analysis.,2022,6
994,CSE,TY,Software Engineering,What is SQA (Software Quality Assurance)?,2022,4
995,CSE,TY,Machine Learning,Explain the difference between supervised and unsupervised learning with one example for each.,2022,6
996,CSE,TY,Machine Learning,Describe the steps of the K-Means clustering algorithm.,2022,8
997,CSE,TY,Machine Learning,What is the bias-variance tradeoff? Use a diagram to explain.,2022,6
998,CSE,TY,Machine Learning,Explain the working of a Naive Bayes classifier.,2022,8
999,CSE,TY,Machine Learning,What is a decision tree? How does it handle a classification task?,2022,8
1000,CSE,TY,Machine Learning,"Define accuracy, precision, and recall using the terms TP, FP, TN, FN.",2022,6
1001,CSE,TY,Machine Learning,What is a loss function in the context of training a model?,2022,4
1002,CSE,TY,Machine Learning,What is a regression problem in ML?,2022,4
1003,CSE,TY,Machine Learning,Explain L1 and L2 regularization.,2022,4
1004,CSE,TY,Machine Learning,Describe the k-Nearest Neighbors (k-NN) algorithm.,2022,6
1005,CSE,TY,Machine Learning,What is a neuron in a neural network?,2022,4
1006,CSE,TY,Machine Learning,What are hyperparameters?,2022,4
1007,CSE,TY,Machine Learning,Why is data split into training and testing sets?,2022,4
1008,CSE,TY,Machine Learning,What is Reinforcement Learning?,2022,4
1009,CSE,TY,Web Technologies,Explain the structure of a standard HTML5 document.,2022,6
1010,CSE,TY,Web Technologies,What are the three ways to apply CSS styles to an HTML document?,2022,8
1011,CSE,TY,Web Technologies,What is the difference between the HTTP GET and POST methods?,2022,4
1012,CSE,TY,Web Technologies,What is JavaScript and what is its primary use in web development?,2022,4
1013,CSE,TY,Web Technologies,Explain the concept of the Document Object Model (DOM).,2022,8
1014,CSE,TY,Web Technologies,What are cookies and why are they used?,2022,4
1015,CSE,TY,Web Technologies,Differentiate between client-side and server-side scripting.,2022,6
1016,CSE,TY,Web Technologies,Explain what AJAX is and its main advantage.,2022,8
1017,CSE,TY,Web Technologies,Write a JavaScript function to validate that a password field is at least 8 characters long.,2022,8
1018,CSE,TY,Web Technologies,What is the purpose of media queries in responsive web design?,2022,4
1019,CSE,TY,Web Technologies,Explain the components of the CSS box model.,2022,6
1020,CSE,TY,Web Technologies,What is the function of the <!DOCTYPE html> declaration?,2022,4
1021,CSE,TY,Web Technologies,What is the JSON data format?,2022,4
1022,CSE,TY,Web Technologies,What is a web session?,2022,4
1023,CSE,TY,Computer Graphics,"Implement the Bresenham's line drawing algorithm for a line from (20,10) to (30,18).",2022,8
1024,CSE,TY,Computer Graphics,Compare raster scan and random scan displays.,2022,6
1025,CSE,TY,Computer Graphics,Derive the matrix for rotating a 2D point about the origin.,2022,8
1026,CSE,TY,Computer Graphics,Explain the Sutherland-Hodgman algorithm for polygon clipping.,2022,8
1027,CSE,TY,Computer Graphics,Explain the difference between parallel and perspective projections with diagrams.,2022,6
1028,CSE,TY,Computer Graphics,What are the properties of B-Spline curves?,2022,4
1029,CSE,TY,Computer Graphics,Explain the Boundary-Fill algorithm for polygon filling.,2022,8
1030,CSE,TY,Computer Graphics,What is computer graphics?,2022,4
1031,CSE,TY,Computer Graphics,Define resolution of a display.,2022,4
1032,CSE,TY,Computer Graphics,What is the use of homogeneous coordinates?,2022,4
1033,CSE,TY,Computer Graphics,Differentiate between Gouraud and Phong shading.,2022,6
1034,CSE,TY,Computer Graphics,What is the RGB color model?,2022,4
1035,CSE,TY,Computer Graphics,List the steps in the 3D viewing pipeline.,2022,4
